step	loss
2699	0.00861946027725935
2709	0.006882603745907545
2719	0.0006202275981195271
2729	0.004194276407361031
2739	0.038346268236637115
2749	0.07045397162437439
2759	0.21780270338058472
2769	0.004439076408743858
2779	0.05332386493682861
2789	0.002185163088142872
2799	0.01902090385556221
2809	0.01624404639005661
2819	0.028256138786673546
2829	0.028911469504237175
2839	0.13023486733436584
2849	0.06833314895629883
2859	0.021296894177794456
2869	0.01814241148531437
2879	0.006275738123804331
2889	0.010845571756362915
2899	0.00307654426433146
2909	0.011619682423770428
2919	0.039137840270996094
2929	0.0016639286186546087
2939	0.0022113488521426916
2949	0.0431123785674572
2959	0.014804068021476269
2969	0.00532124238088727
2979	0.07764249294996262
2989	0.0019830260425806046
2999	0.02127845026552677
3009	0.06146624684333801
3019	0.31904691457748413
3029	0.06200549006462097
3039	0.0016767507186159492
3049	0.09040052443742752
3059	0.02328231744468212
3069	0.00463726744055748
3079	0.0619836151599884
3089	0.001133141340687871
3099	0.000950469693634659
3109	0.007961741648614407
3119	0.006046963855624199
3129	0.0008019175147637725
3139	0.00948003213852644
3149	0.0009867714252322912
3159	0.05605708435177803
3169	0.5025849342346191
3179	0.1148277297616005
3189	0.022157372906804085
3199	0.05929332599043846
3209	0.07426519691944122
3219	0.17048659920692444
3229	0.039568208158016205
3239	0.15835565328598022
3249	0.03770597651600838
3259	0.09505217522382736
3269	0.0009273774921894073
3279	0.16883724927902222
3289	0.4356319308280945
3299	0.0082094082608819
3309	0.026052437722682953
3319	0.0057069300673902035
3329	0.23233278095722198
3339	0.029118696227669716
3349	0.009098261594772339
3359	0.0022518672049045563
3369	0.2517090141773224
3379	0.07861924171447754
3389	0.023365378379821777
3399	0.03570963814854622
3409	0.05841656029224396
3419	0.2014104723930359
3429	0.0005654892884194851
3439	0.060169633477926254
3449	0.006129426881670952
3459	0.0018325706478208303
3469	0.0003723428526427597
3479	0.24351108074188232
3489	0.056311484426259995
3499	0.007337698247283697
3509	0.047580964863300323
3519	0.0014995080418884754
3529	0.007641647942364216
3539	0.09901751577854156
3549	0.017074622213840485
3559	0.022154051810503006
3569	0.014326071366667747
3579	0.08391687273979187
3589	0.07006631791591644
3599	0.017687616869807243
3609	0.08984322100877762
3619	0.06751346588134766
3629	0.02640904113650322
3639	0.0014433610485866666
3649	0.015229432843625546
3659	0.032832734286785126
3669	0.23692932724952698
3679	0.09423714131116867
3689	0.012628593482077122
3699	0.026630176231265068
3709	0.012966708280146122
3719	0.14001092314720154
3729	0.03147226944565773
3739	0.00825158879160881
3749	0.00040701706893742085
3759	0.1183713972568512
3769	0.0646008625626564
3779	0.03469323739409447
3789	0.27123841643333435
3799	0.2912455201148987
3809	0.30740517377853394
3819	0.0010796788847073913
3829	0.002307645510882139
3839	0.05582299828529358
3849	0.1515517234802246
3859	0.021244550123810768
3869	0.013116467744112015
3879	0.008644270710647106
3889	0.004220704548060894
3899	0.1419810950756073
3909	0.06174663081765175
3919	0.007489531300961971
3929	0.009608156979084015
3939	0.0014680169988423586
3949	0.13301652669906616
3959	0.011671696789562702
3969	0.0012747191358357668
3979	0.01013475377112627
3989	0.0025109886191785336
3999	0.0952373519539833
4009	0.0026893725153058767
4019	0.019655350595712662
4029	0.016891559585928917
4039	0.015352468006312847
4049	0.0013227728195488453
4059	0.005675791762769222
4069	0.058454081416130066
4079	0.00027019926346838474
4089	0.024449238553643227
4099	0.09190468490123749
4109	0.0743144154548645
4119	0.005894984118640423
4129	0.032724179327487946
4139	0.14981599152088165
4149	0.01725316420197487
4159	0.12430299073457718
4169	0.2459547221660614
4179	0.009078927338123322
4189	0.07997888326644897
4199	0.07260842621326447
4209	0.0021654011216014624
4219	0.09177181124687195
4229	0.0018008665647357702
4239	0.003121732035651803
4249	0.03624914586544037
4259	0.02278888411819935
4269	0.008778530173003674
4279	0.012511340901255608
4289	0.002600983716547489
4299	0.014433534815907478
4309	0.0063042412512004375
4319	0.0016961510991677642
4329	0.006038044113665819
4339	0.009205522015690804
4349	0.2805386483669281
4359	0.01998494565486908
4369	0.01429623831063509
4379	0.14693723618984222
4389	0.004981807433068752
4399	0.019724976271390915
4409	0.0073813521303236485
4419	0.001227730419486761
4429	0.0412314236164093
4439	0.0036296395119279623
4449	0.014871984720230103
4459	0.020011261105537415
4469	0.008862154558300972
4479	0.050372980535030365
4489	0.005210863891988993
4499	0.07091465592384338
4509	0.014072085730731487
4519	0.04476116597652435
4529	0.02237204648554325
4539	0.23806749284267426
4549	0.0034785515163093805
4559	0.009402748197317123
4569	0.019066670909523964
4579	0.00729134026914835
4589	0.011276083067059517
4599	0.005080283619463444
4609	0.0006714750197716057
4619	0.0007318332209251821
4629	0.11944378912448883
4639	0.04843411222100258
4649	0.06956309080123901
4659	0.011827860958874226
4669	0.18172363936901093
4679	0.05230860039591789
4689	0.021946927532553673
4699	0.015826230868697166
4709	0.015651535242795944
4719	0.002600128995254636
4729	0.002206204691901803
4739	0.021684201434254646
4749	0.016333168372511864
4759	0.005853484384715557
4769	0.0005742610082961619
4779	0.06189371272921562
4789	0.014993812888860703
4799	0.260240375995636
4809	0.06808607280254364
4819	0.03997742012143135
4829	0.003583307843655348
4839	0.006470086984336376
4849	0.014248457737267017
4859	0.04217376559972763
4869	0.007297061383724213
4879	0.35003912448883057
4889	0.0030501848086714745
4899	0.014526926912367344
4909	0.0080464081838727
4919	0.03214932233095169
4929	0.00039235278381966054
4939	0.0057012224569916725
4949	0.004385757725685835
4959	0.020323576405644417
4969	0.003976923413574696
4979	0.002502672839909792
4989	0.0168494563549757
4999	0.018202919512987137
5009	0.0007889070548117161
5019	0.0011720424517989159
5029	0.015637541189789772
5039	0.02680220454931259
5049	0.21197253465652466
5059	0.00022275254013948143
5069	0.009588513523340225
5079	0.25092124938964844
5089	0.0014482386177405715
5099	0.022972021251916885
5109	0.1729843020439148
5119	0.01436240877956152
5129	0.11799052357673645
5139	0.0030075255781412125
5149	0.0021703436505049467
5159	0.00031891849357634783
5169	0.11626102775335312
5179	0.0005058551323600113
5189	0.0030557303689420223
5199	0.003177461912855506
5209	0.0012048191856592894
5219	0.005334758199751377
5229	0.009009825997054577
5239	0.016219235956668854
5249	0.00016405161295551807
5259	0.010684163309633732
5269	0.002911686198785901
5279	6.819820555392653e-05
5289	0.06965111941099167
5299	0.00295190024189651
5309	0.007125914096832275
5319	0.218632310628891
5329	0.2306504249572754
5339	0.00034898414742201567
5349	0.0032168130856007338
5359	0.1362796425819397
5369	0.0004490576684474945
5379	0.03653479367494583
5389	0.0013266060268506408
5399	0.004431487992405891
5409	0.0527217760682106
5419	0.02570723369717598
5429	0.005091798026114702
5439	0.1174459382891655
5449	0.002396809635683894
5459	0.07739400863647461
5469	0.017600469291210175
5479	0.005187842529267073
5489	0.07485488057136536
5499	0.05840027704834938
5509	0.3026846647262573
5519	0.15989510715007782
5529	0.07686198502779007
5539	0.15440241992473602
5549	0.521206259727478
5559	0.001313578337430954
5569	0.1459926813840866
5579	0.04847145453095436
5589	0.0016731321811676025
5599	0.019889136776328087
5609	0.0010359177831560373
5619	0.024171655997633934
5629	0.04778424650430679
5639	0.016326487064361572
5649	0.08503435552120209
5659	0.005556225776672363
5669	0.001378498855046928
5679	0.024822356179356575
5689	0.003539341501891613
5699	0.010108107700943947
5709	0.007540151011198759
5719	0.18628813326358795
5729	0.05755119398236275
5739	0.037124816328287125
5749	0.13458557426929474
5759	0.053571075201034546
5769	0.00028585040126927197
5779	0.0022821032907813787
5789	0.000688611704390496
5799	0.003068698802962899
5809	0.004223246593028307
5819	0.03586465120315552
5829	0.24411533772945404
5839	0.011882074177265167
5849	0.0031848300714045763
5859	0.05197475478053093
5869	0.0020851579029113054
5879	0.011013268493115902
5889	0.000858456885907799
5899	0.03271573409438133
5909	0.054676786065101624
5919	0.2833556830883026
5929	0.0011687800288200378
5939	0.0059707267209887505
5949	0.018684757873415947
5959	0.0009133695275522768
5969	0.0168403722345829
5979	0.010052535682916641
5989	0.0015972378896549344
5999	0.00028470525285229087
6009	0.0057325283996760845
6019	0.006087963934987783
6029	0.0025339776184409857
6039	0.010965147987008095
6049	0.03872232139110565
6059	0.00032232198282144964
6069	0.03007657453417778
6079	0.00014917536464054137
6089	0.00022307861945591867
6099	1.0116658813785762e-05
6109	0.00012145290384069085
6119	0.2262997180223465
6129	0.00019548754789866507
6139	0.0005414637853391469
6149	0.07569309324026108
6159	0.007909773848950863
6169	0.03168224170804024
6179	3.5450688301352784e-05
6189	0.006504153832793236
6199	0.0009857601253315806
6209	0.00018666544929146767
6219	3.4556669561425224e-05
6229	0.006342585664242506
6239	0.04059614613652229
6249	0.007865475490689278
6259	0.008488946594297886
6269	0.004104226361960173
6279	0.0002880777756217867
6289	0.0034046650398522615
6299	0.02891080267727375
6309	0.03281622380018234
6319	0.00013430204126052558
6329	0.00016540255455765873
6339	5.097621396998875e-05
6349	0.00020752678392454982
6359	0.000716801849193871
6369	0.00020530710753519088
6379	0.0005977186374366283
6389	0.011627748608589172
6399	0.0011294825235381722
6409	7.292736700037494e-05
6419	0.03825797140598297
6429	0.0008284494979307055
6439	0.011422797106206417
6449	0.005747660994529724
6459	6.811624189140275e-05
6469	0.19952191412448883
6479	0.4565241038799286
6489	0.0014448162401095033
6499	0.04673226177692413
6509	0.0014367876574397087
6519	0.0015535785350948572
6529	0.01538314949721098
6539	0.0005388404242694378
6549	0.0023270726669579744
6559	0.0016494053415954113
6569	0.0017402605153620243
6579	0.0010471843415871263
6589	0.013740044087171555
6599	0.0003685837727971375
6609	0.014630059711635113
6619	0.043222181499004364
6629	0.024983469396829605
6639	0.006526305805891752
6649	0.007314017508178949
6659	0.00019661523401737213
6669	0.00017445333651266992
6679	0.002494043903425336
6689	0.0019230828620493412
6699	0.00389116327278316
6709	0.0004370339447632432
6719	0.024739807471632957
6729	0.00015832571079954505
6739	4.324320616433397e-05
6749	0.03154782950878143
6759	0.001171549898572266
6769	0.0037283594720065594
6779	0.0010733840754255652
6789	4.8012509068939835e-05
6799	0.006285371724516153
6809	0.07148373872041702
6819	0.000696986448019743
6829	0.12644542753696442
6839	0.023997221142053604
6849	0.07878623902797699
6859	0.11321105062961578
6869	0.00034555865568108857
6879	0.0013127726269885898
6889	0.006442815065383911
6899	0.008178722113370895
6909	0.006565599236637354
6919	0.0008659689337946475
6929	0.011111177504062653
6939	0.03993765264749527
6949	0.2040809988975525
6959	0.07683716714382172
6969	0.06512891501188278
6979	2.6993400751962326e-05
6989	0.02299155481159687
6999	0.013270935043692589
7009	0.0015338425291702151
7019	0.018327411264181137
7029	0.00498890969902277
7039	0.0033745127730071545
7049	0.0015037169214338064
7059	0.350055068731308
7069	0.0008642719476483762
7079	0.0321454182267189
7089	0.00023749185493215919
7099	0.5933933854103088
7109	0.0036592469550669193
7119	0.002384042367339134
7129	0.006782783195376396
7139	0.0008500902913510799
7149	0.02129233255982399
7159	0.006735201925039291
7169	0.048847686499357224
7179	0.002825356088578701
7189	0.14593811333179474
7199	0.0007456287275999784
7209	0.0003335300425533205
7219	0.0011230496456846595
7229	0.0001987527939490974
7239	0.019247541204094887
7249	0.09844426065683365
7259	0.021712303161621094
7269	0.015550585463643074
7279	0.013345452956855297
7289	0.0010404399363324046
7299	0.015879549086093903
7309	0.0008016996434889734
7319	0.0008825226104818285
7329	0.00014310158439911902
7339	0.4975089132785797
7349	0.0012331044999882579
7359	0.0026686021592468023
7369	0.179341122508049
7379	0.0012585475342348218
7389	0.06636326014995575
7399	0.0017478324007242918
7409	0.0019102543592453003
7419	0.00030908038024790585
7429	0.0043181488290429115
7439	0.0009156977757811546
7449	0.00011624708713497967
7459	0.0025516299065202475
7469	0.05512850359082222
7479	0.00014254094276111573
7489	0.12360022217035294
7499	0.008538950234651566
7509	9.931648673955351e-05
7519	0.009826943278312683
7529	0.00047444715164601803
7539	0.003199507249519229
7549	0.00026815608725883067
7559	0.030783535912632942
7569	2.890671794375521e-06
7579	0.035346753895282745
7589	9.698264329927042e-05
7599	0.004263486247509718
7609	0.0013553439639508724
7619	0.14235012233257294
7629	0.04903145506978035
7639	0.0002745098900049925
7649	0.0011997856199741364
7659	0.004885421134531498
7669	0.003393754130229354
7679	5.416301064542495e-05
7689	0.0256003737449646
7699	0.006552316714078188
7709	0.006765325088053942
7719	0.0736456960439682
7729	0.0013474724255502224
7739	0.10924205183982849
7749	0.00047344184713438153
7759	4.507124322117306e-05
7769	0.04961702227592468
7779	0.006039225962013006
7789	0.08628662675619125
7799	0.1408308893442154
7809	6.0986189055256546e-05
7819	0.0012506545754149556
7829	0.00016308385238517076
7839	0.009406064637005329
7849	0.0001250071363756433
7859	0.0013720364077016711
7869	0.04409771412611008
7879	0.019438661634922028
7889	0.024245573207736015
7899	0.1311848908662796
7909	0.14063172042369843
7919	0.03783554956316948
7929	0.00038908913847990334
7939	0.002927925670519471
7949	0.005718057043850422
7959	0.06688924133777618
7969	0.002194430911913514
7979	0.1994146853685379
7989	0.01657737046480179
7999	0.18179923295974731
8009	6.7173814386478625e-06
8019	0.0005674835992977023
8029	0.003687305608764291
8039	0.0001934597094077617
8049	0.19207605719566345
8059	0.004223065450787544
8069	0.006345200818032026
8079	0.009595856070518494
8089	0.002215131651610136
8099	0.005999608896672726
8109	0.004798673093318939
8119	0.0018092793179675937
8129	0.0028097976464778185
8139	0.0012248109560459852
8149	0.0021589642856270075
8159	0.0682343915104866
8169	0.0015370057662948966
8179	0.0003695407067425549
8189	0.006608508061617613
8199	6.891192606417462e-05
8209	0.0001604737335583195
8219	0.007756943814456463
8229	8.367964619537815e-05
8239	0.06458115577697754
8249	0.2750401496887207
8259	0.003122954862192273
8269	0.0001301664742641151
8279	0.011046372354030609
8289	0.0021899696439504623
8299	0.07801499217748642
8309	0.009623192250728607
8319	0.0029564518481492996
8329	0.009365198202431202
8339	0.0006997403688728809
8349	0.004862582311034203
8359	0.01402086392045021
8369	0.0013531342847272754
8379	0.007770292926579714
8389	0.0022426520008593798
8399	0.010918216779828072
8409	0.004256121814250946
8419	0.000521644193213433
8429	0.0020079503301531076
8439	0.0008888675947673619
8449	0.00310361385345459
8459	0.0019878805615007877
8469	0.00710278982296586
8479	0.00016667236923240125
8489	0.0029974677599966526
8499	0.2075781673192978
8509	0.12295732647180557
8519	0.005836565978825092
8529	0.013692300766706467
8539	0.1657440960407257
8549	0.041909463703632355
8559	0.011702938936650753
8569	0.08367086946964264
8579	0.003299474250525236
8589	0.0009324090206064284
8599	0.009920802898705006
8609	0.0012961728498339653
8619	0.0034544786904007196
8629	0.01123865693807602
8639	0.08702898770570755
8649	0.007699629757553339
8659	0.18980352580547333
8669	0.013506310991942883
8679	0.002712805522605777
8689	0.002595732919871807
8699	0.011371985077857971
8709	0.004481957294046879
8719	0.00011193436512257904
8729	0.0010689037153497338
8739	0.01567668840289116
8749	0.11220806837081909
8759	0.00922684371471405
8769	0.11161138862371445
8779	0.000430265354225412
8789	0.0017679319716989994
8799	0.014380352571606636
8809	0.06714548170566559
8819	0.09016643464565277
8829	0.007057271897792816
8839	0.00036972685484215617
8849	0.036572933197021484
8859	0.00011831158917630091
8869	0.0011643893085420132
8879	0.0006002555601298809
8889	0.00010954251774819568
8899	0.0037786115426570177
8909	0.00032832397846505046
8919	0.16925489902496338
8929	0.09585191309452057
8939	0.0011332080466672778
8949	0.0044268276542425156
8959	0.00018660961359273642
8969	0.011706062592566013
8979	0.05147785693407059
8989	0.0010292201768606901
8999	0.0008296553278341889
9009	0.00013339206634555012
9019	0.013214151374995708
9029	9.655739995650947e-05
9039	0.011922049336135387
9049	0.00973491370677948
9059	0.26147425174713135
9069	0.45665252208709717
9079	0.0010689442278817296
9089	0.0033128373324871063
9099	0.0061895414255559444
9109	0.0004256610991433263
9119	0.0012257361086085439
9129	0.0002407320571364835
9139	0.00028692439082078636
9149	0.023020051419734955
9159	0.021205388009548187
9169	0.22974064946174622
9179	7.005708903307095e-05
9189	0.03320758044719696
9199	0.2224644422531128
9209	3.9223905332619324e-05
9219	0.03819709271192551
9229	0.013109814375638962
9239	0.0019631816539913416
9249	0.13539166748523712
9259	0.000733857334125787
9269	0.09660754352807999
9279	3.915587512892671e-05
9289	0.0005660272436216474
9299	0.0010826451471075416
9309	0.00040616924525238574
9319	0.010107478126883507
9329	0.0009449497447349131
9339	0.0007213865173980594
9349	0.0007965177646838129
9359	0.0008441059617325664
9369	0.006799835711717606
9379	0.001049887971021235
9389	0.023112529888749123
9399	0.030505632981657982
9409	0.00014364630624186248
9419	0.0006830975762568414
9429	0.0001349985832348466
9439	5.545386011363007e-05
9449	0.002977327909320593
9459	0.09665534645318985
9469	0.009938421659171581
9479	0.0001617730304133147
9489	0.0010951828444376588
9499	0.062371235340833664
9509	0.00029344818904064596
9519	0.002398190088570118
9529	0.31008651852607727
9539	0.0018329403828829527
9549	0.0010247466852888465
9559	0.21203960478305817
9569	0.00026312857517041266
9579	0.00015016460383776575
9589	0.0014145550085231662
9599	0.3349042236804962
9609	0.045060452073812485
9619	0.002315162681043148
9629	0.0011087500024586916
9639	0.004688497167080641
9649	0.00031446636421605945
9659	0.0002982206060551107
9669	5.2796418458456174e-05
9679	0.001818872638978064
9689	0.0012985463254153728
9699	0.0193749088793993
9709	5.0744212785502896e-05
9719	0.22328302264213562
9729	0.006248720921576023
9739	0.0022818788420408964
9749	0.003485830035060644
9759	0.0014858358772471547
9769	0.0011148201301693916
9779	0.006781690753996372
9789	7.814524724381045e-05
9799	0.00022496411111205816
9809	0.010819480754435062
9819	0.0011962458956986666
9829	5.4195625125430524e-05
9839	0.0002975576207973063
9849	0.0002266801311634481
9859	0.0026117016095668077
9869	0.004717033822089434
9879	0.01234135590493679
9889	9.913885151036084e-05
9899	0.12259422242641449
9909	0.00236974167637527
9919	0.14265325665473938
9929	0.0004929731949232519
9939	0.006489274092018604
9949	0.005009557120501995
9959	0.0018268144922330976
9969	0.00012037112173857167
9979	0.0006919243023730814
9989	0.006272125989198685
9999	0.002376221353188157
10009	0.002969436813145876
10019	0.007804033812135458
10029	0.0003413087106309831
10039	0.03296435624361038
10049	0.0076058306731283665
10059	0.12122078239917755
10069	0.003386770375072956
10079	0.00018104595073964447
10089	0.0012364638969302177
10099	0.0019777470733970404
10109	0.00015696823538746685
10119	0.00012154000432929024
10129	9.462518210057169e-05
10139	0.005366887431591749
10149	0.001424344489350915
10159	0.0006525742937810719
10169	0.00047544471453875303
10179	0.00013849505921825767
10189	0.007067385129630566
10199	0.0005665863864123821
10209	0.00200647977180779
10219	0.042950693517923355
10229	0.01319136843085289
10239	0.0039206515066325665
10249	0.0037967697717249393
10259	0.0019460213370621204
10269	0.00033182307379320264
10279	0.0490775927901268
10289	0.00013236617087386549
10299	0.01753396727144718
10309	0.001043551485054195
10319	0.006266312673687935
10329	0.09878711402416229
10339	0.009065386839210987
10349	0.0014360269997268915
10359	0.04836709797382355
10369	0.0011741493362933397
10379	0.038202423602342606
10389	0.16776880621910095
10399	0.0005687401862815022
10409	0.00038630966446362436
10419	0.002977673662826419
10429	0.00032036693301051855
10439	0.06310229748487473
10449	0.0006745161372236907
10459	0.00017897732323035598
10469	0.004607119131833315
10479	0.013954327441751957
10489	0.02478865720331669
10499	0.00015875585086178035
10509	0.026258699595928192
10519	0.008098341524600983
10529	0.0008436285424977541
10539	0.012928539887070656
10549	0.04328591376543045
10559	0.00014266032667364925
10569	0.0001627601741347462
10579	0.005384423304349184
10589	0.006109233014285564
10599	5.039611551183043e-06
10609	0.00988781452178955
10619	0.0004719276330433786
10629	0.10192398726940155
10639	0.0003368908946868032
10649	4.598098894348368e-05
10659	0.016279805451631546
10669	0.03207176551222801
10679	0.019647013396024704
10689	0.0023940326645970345
10699	0.0005435929633677006
10709	0.0011593913659453392
10719	0.469749391078949
10729	0.09501913189888
10739	0.0060744453221559525
10749	0.0008081692503765225
10759	0.28075823187828064
10769	0.02909885160624981
10779	0.0013606467982754111
10789	0.0013387082144618034
10799	0.000512849772349
10809	0.0006462550372816622
10819	0.02540082298219204
10829	0.000595170829910785
10839	0.039927076548337936
10849	0.006465647369623184
10859	0.0008114645024761558
10869	0.0002499647671356797
10879	0.0017214360414072871
10889	7.159587403293699e-05
10899	0.03279129043221474
10909	0.0032046104315668344
10919	0.01159628015011549
10929	0.2143193930387497
10939	0.048933546990156174
10949	0.0011533035431057215
10959	0.0023501310497522354
10969	0.008024967275559902
10979	0.0004969937144778669
10989	0.000637857592664659
10999	0.0313708670437336
11009	0.042567379772663116
11019	8.809335849946365e-05
11029	0.0006762993289157748
11039	0.00011210734373889863
11049	0.002877696417272091
11059	0.07094429433345795
11069	0.04452880844473839
11079	0.0008067969465628266
11089	0.0023792872671037912
11099	0.010451537556946278
11109	0.0010332666570320725
11119	0.00022264431754592806
11129	0.0013745647156611085
11139	0.06917743384838104
11149	0.0002527287579141557
11159	0.01792897656559944
11169	0.00033020140836015344
11179	0.07622366398572922
11189	7.191603071987629e-05
11199	0.004186461213976145
11209	4.745304522657534e-06
11219	0.00010128861322300509
11229	0.012421629391610622
11239	0.03050619550049305
11249	0.0024174165446311235
11259	0.00041216801037080586
11269	1.3223580936028156e-05
11279	0.13433900475502014
11289	0.04856619983911514
11299	0.05571218580007553
11309	0.00038877985207363963
11319	0.0007193599594756961
11329	0.025454336777329445
11339	0.015112566761672497
11349	0.00026207949849776924
11359	0.00013990889419801533
11369	0.029428986832499504
11379	0.013329308480024338
11389	0.00023620993306394666
11399	0.0005894496571272612
11409	1.4782648577238433e-05
11419	0.0069399019703269005
